external_id,name,group_name,subgroup_name,category_name,serving_qty,serving_unit,calories_kcal,protein_g,carbs_g,fat_g,source_url
173930,"Apples, canned, sweetened, sliced, drained, heated",Fruits,,Fruits and Fruit Juices,100,g,67.0,0.18,16.8,0.43,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173930/nutrients
171690,"Apples, dehydrated (low moisture), sulfured, stewed",Fruits,,Fruits and Fruit Juices,100,g,74.0,0.28,19.9,0.12,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171690/nutrients
173931,"Apples, dehydrated (low moisture), sulfured, uncooked",Fruits,,Fruits and Fruit Juices,100,g,346.0,1.32,93.5,0.58,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173931/nutrients
171693,"Apples, dried, sulfured, stewed, with added sugar",Fruits,,Fruits and Fruit Juices,100,g,83.0,0.2,20.7,0.07,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171693/nutrients
171692,"Apples, dried, sulfured, stewed, without added sugar",Fruits,,Fruits and Fruit Juices,100,g,57.0,0.22,15.3,0.07,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171692/nutrients
171691,"Apples, dried, sulfured, uncooked",Fruits,,Fruits and Fruit Juices,100,g,243.0,0.93,65.9,0.32,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171691/nutrients
173932,"Apples, frozen, unsweetened, heated (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,47.0,0.29,12.0,0.33,https://fdc.nal.usda.gov/fdc-app.html#/food-details/173932/nutrients
171694,"Apples, frozen, unsweetened, unheated (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,48.0,0.28,12.3,0.32,https://fdc.nal.usda.gov/fdc-app.html#/food-details/171694/nutrients
167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,63.0,0.2,15.2,0.18,https://fdc.nal.usda.gov/fdc-app.html#/food-details/167793/nutrients
168204,"Apples, raw, gala, with skin (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,57.0,0.25,13.7,0.12,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168204/nutrients
168202,"Apples, raw, golden delicious, with skin",Fruits,,Fruits and Fruit Juices,100,g,57.0,0.28,13.6,0.15,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168202/nutrients
168203,"Apples, raw, granny smith, with skin (Includes foods for USDA's Food Distribution Program)",Fruits,,Fruits and Fruit Juices,100,g,58.0,0.44,13.6,0.19,https://fdc.nal.usda.gov/fdc-app.html#/food-details/168203/nutrients
